##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:07:47 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.523371, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "5d500aa9f0d02343"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg002872l	33844	2497,0,140,0,0,0,0	32857	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	32843	27885	786	|	214474	prok:a-proteobacteria	32843	20096	780	|	139649	anml:insects	18271	8665	293	|	96803	anml:crustaceans	8634	8318	270	|	n/a	contaminant(div)	prok:a-proteobacteria	97
ptg002873l	30484	2781,101,0,0,0,0,0	30264	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	30220	23541	998	|	2953997	prok:a-proteobacteria	30220	24496	992	|	2795564	anml:insects	7563	4111	199	|	1766051	anml:nematodes	9745	4194	168	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002874l	53610	529,62,180,0,0,0,0	53588	|	Delftia acidovorans	80866	prok:b-proteobacteria	53588	53577	1637	|	180282	prok:b-proteobacteria	53588	47214	1478	|	289370	prok:g-proteobacteria	16146	6129	164	|	1220495	prok:g-proteobacteria	16146	2543	133	|	n/a	contaminant(div)	prok:b-proteobacteria	100
ptg002875l	26174	348,0,0,0,0,0,0	25962	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	25962	22088	1007	|	109663	prok:a-proteobacteria	25962	22062	1005	|	1437191	anml:insects	6202	2794	142	|	2935082	prok:mycoplasmas	3764	3764	107	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002876l	69180	0,116,0,0,0,0,0	69149	|	Delftia acidovorans	80866	prok:b-proteobacteria	69149	69149	1859	|	180282	prok:b-proteobacteria	69149	53047	1539	|	47878	prok:g-proteobacteria	34748	14360	263	|	2842353	prok:g-proteobacteria	34748	5749	207	|	n/a	contaminant(div)	prok:b-proteobacteria	100
ptg002877l	47538	2855,0,100,0,0,0,0	47512	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	47512	43878	1369	|	368602	prok:a-proteobacteria	47512	41587	1349	|	28612	anml:insects	13588	7231	193	|	221926	anml:nematodes	11825	4485	192	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002878l	31328	622,0,80,0,0,0,0	31306	|	Wolbachia endosymbiont (group B) of Phalera bucephala	2954043	prok:a-proteobacteria	31306	28297	1117	|	2954021	prok:a-proteobacteria	31306	28561	1105	|	221926	anml:nematodes	9303	3649	189	|	197043	anml:insects	5345	1885	119	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002879l	29412	1518,0,120,0,0,0,0	29401	|	Wolbachia endosymbiont (group B) of Phalera bucephala	2954043	prok:a-proteobacteria	29401	24666	1032	|	2953997	prok:a-proteobacteria	29401	26046	1031	|	221926	anml:nematodes	6493	2567	146	|	28612	anml:insects	8700	3270	140	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002880l	87436	79572,1025,0,0,0,0,0	3306	|	Teleogryllus occipitalis	470939	anml:insects	3306	3306	97	|						|						|						|	n/a	repeat	anml:insects	4
ptg002881l	35969	1695,0,0,0,0,0,0	35939	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	35939	31875	1190	|	109663	prok:a-proteobacteria	35939	33628	1181	|	28612	anml:insects	9842	5464	177	|	6279	anml:nematodes	8061	3326	148	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002882l	64819	3612,101,0,0,0,0,0	64769	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	64769	55658	1558	|	214474	prok:a-proteobacteria	64769	55726	1556	|	6279	anml:nematodes	19294	10469	216	|	28612	anml:insects	13343	7259	200	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002883l	36953	1910,0,0,0,0,0,0	36151	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	36144	33646	1265	|	2953972	prok:a-proteobacteria	36144	35172	1263	|	6279	anml:nematodes	15203	5827	182	|	1766051	anml:nematodes	15203	4625	171	|	n/a	contaminant(div)	prok:a-proteobacteria	98
ptg002884l	45008	2118,101,0,0,0,0,0	43926	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	43531	42988	1410	|	214474	prok:a-proteobacteria	43531	41756	1406	|	6279	anml:nematodes	16338	7264	188	|	28612	anml:insects	10886	6410	182	|	n/a	contaminant(div)	prok:a-proteobacteria	97
ptg002885l	49558	36829,0,5120,0,0,0,0	12333	|	Teleogryllus occipitalis	470939	anml:insects	11810	11204	600	|	197161	anml:insects	11810	6346	370	|	360698	anml:rotifers	5605	5547	304	|	1232801	anml:crustaceans	5816	5134	277	|	n/a	repeat	anml:insects	24
ptg002886l	51798	38007,0,4960,0,0,0,0	12272	|	Teleogryllus occipitalis	470939	anml:insects	11217	10821	598	|	197161	anml:insects	11217	6050	373	|	360698	anml:rotifers	5650	5595	307	|	1232801	anml:crustaceans	5760	5272	295	|	n/a	repeat	anml:insects	22
ptg002887l	66688	51574,0,4100,0,0,0,0	11771	|	Teleogryllus occipitalis	470939	anml:insects	10924	10687	603	|	197161	anml:insects	10924	6186	373	|	1232801	anml:crustaceans	5633	5121	279	|	144512	anml:nematodes	5873	4936	264	|	n/a	repeat	anml:insects	16
ptg002888l	126707	21180,28284,680,0,0,0,0	83467	|	Teleogryllus occipitalis	470939	anml:insects	79732	79228	928	|	6728	anml:crustaceans	7787	3594	77	|	88015	anml:crustaceans	7787	2959	60	|	8364	anml:amphibians	1981	1476	52	|	n/a	primary-div	anml:insects	63
ptg002889l	50024	10522,10539,260,0,0,0,0	23530	|	Teleogryllus occipitalis	470939	anml:insects	16909	16602	308	|	6706	anml:crustaceans	6538	4855	76	|	41117	anml:crustaceans	6538	1530	43	|	6087	anml:basal metazoans	1239	1239	39	|	n/a	primary-div	anml:insects	34
ptg002890l	53041	3077,0,100,0,0,0,0	53031	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	53031	47110	1277	|	2954021	prok:a-proteobacteria	53031	47765	1214	|	2795564	anml:insects	25043	8202	270	|	28612	anml:insects	25043	8383	213	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002891l	359513	0,359513,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002892l	176916	0,176916,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002893l	40205	29228,0,0,0,0,0,0	29735	|	Teleogryllus occipitalis	470939	anml:insects	29735	29439	375	|	103775	anml:insects	29735	2893	66	|						|						|	n/a	primary-div	anml:insects	74
ptg002894l	29460	2131,0,0,0,0,0,0	29442	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	29442	26700	997	|	368602	prok:a-proteobacteria	29442	23867	931	|	949124	virs:prokaryotic viruses	16158	16158	763	|	931172	anml:insects	13520	8984	333	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002895l	35887	2323,0,0,0,0,0,0	35870	|	Wolbachia endosymbiont (group B) of Chorthippus parallelus	2953997	prok:a-proteobacteria	35870	31908	1060	|	368602	prok:a-proteobacteria	35870	27996	1020	|	949124	virs:prokaryotic viruses	16853	16840	766	|	931172	anml:insects	19262	11399	376	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002896l	45018	32368,0,4880,0,0,0,0	12713	|	Teleogryllus occipitalis	470939	anml:insects	12182	11509	602	|	431949	anml:insects	12182	6204	371	|	360698	anml:rotifers	5627	5572	307	|	1232801	anml:crustaceans	5178	4850	273	|	n/a	repeat	anml:insects	27
ptg002897l	120600	101829,1688,0,0,0,0,0	37579	|	Teleogryllus occipitalis	470939	anml:insects	36382	36382	460	|	8355	anml:amphibians	1784	1784	47	|	6579	anml:molluscs	987	987	33	|						|	n/a	repeat	anml:insects	30
ptg002898l	126909	109092,2329,0,0,0,0,0	20481	|	Teleogryllus occipitalis	470939	anml:insects	18767	18767	368	|	13397	anml:fishes	2157	2157	54	|						|						|	n/a	repeat	anml:insects	15
ptg002899l	205729	115564,43976,15480,0,0,0,0	42922	|	Teleogryllus occipitalis	470939	anml:insects	40726	38805	1099	|	197161	anml:insects	40726	20653	671	|	144512	anml:nematodes	18436	16689	483	|	46514	anml:echinoderms	15432	15432	479	|	n/a	repeat	anml:insects	20
ptg002900l	25063	14534,0,5060,0,0,0,0	10888	|	Teleogryllus occipitalis	470939	anml:insects	10732	10455	596	|	2015173	anml:insects	10732	5939	376	|	360698	anml:rotifers	5557	5481	307	|	1232801	anml:crustaceans	5595	5066	280	|	n/a	repeat	anml:insects	43
ptg002901l	24832	22520,0,0,0,0,0,0	674	|	Eriocheir sinensis	95602	anml:crustaceans	295	295	73	|	6565	anml:molluscs	338	235	71	|	45954	anml:molluscs	338	337	71	|	370036	anml:insects	452	232	68	|	n/a	repeat	anml:crustaceans	1
ptg002902l	28807	26327,0,0,0,0,0,0	742	|	Dreissena polymorpha	45954	anml:molluscs	409	409	78	|	95602	anml:crustaceans	353	353	71	|	6565	anml:molluscs	409	211	69	|	370036	anml:insects	232	232	68	|	n/a	repeat	anml:molluscs	1
ptg002903l	41077	35910,790,0,0,0,0,0	5885	|	Teleogryllus occipitalis	470939	anml:insects	5885	5885	266	|						|						|						|	n/a	repeat	anml:insects	14
ptg002904l	30425	0,0,0,0,0,0,0	30413	|	Delftia acidovorans	80866	prok:b-proteobacteria	30413	30395	1233	|	180282	prok:b-proteobacteria	30413	30256	1216	|	1929291	prok:a-proteobacteria	18887	7976	197	|	2035356	prok:a-proteobacteria	18887	6413	191	|	n/a	contaminant(div)	prok:b-proteobacteria	100
ptg002905l	147947	0,147947,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002906l	42040	0,42040,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002907l	212157	0,212157,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002908l	26078	23772,0,0,0,0,0,0	468	|	Eriocheir sinensis	95602	anml:crustaceans	366	366	73	|	45954	anml:molluscs	351	337	71	|	6565	anml:molluscs	351	264	70	|	370036	anml:insects	232	232	68	|	n/a	repeat	anml:crustaceans	1
ptg002909l	35840	23604,0,4760,0,0,0,0	11637	|	Teleogryllus occipitalis	470939	anml:insects	11036	10580	594	|	431949	anml:insects	11036	6273	375	|	360698	anml:rotifers	5492	5423	305	|	1232801	anml:crustaceans	5763	5262	279	|	n/a	repeat	anml:insects	31
ptg002910l	33391	28986,0,1120,0,0,0,0	5365	|	Teleogryllus occipitalis	470939	anml:insects	4373	3534	317	|	197161	anml:insects	4373	1785	227	|	1232801	anml:crustaceans	1884	1518	183	|	329046	fung:chytrids	1228	1228	140	|	n/a	repeat	anml:insects	13
ptg002911l	30412	21752,0,1820,0,0,0,0	9114	|	Teleogryllus occipitalis	470939	anml:insects	8536	7328	493	|	197161	anml:insects	8536	4386	294	|	360698	anml:rotifers	4016	3726	235	|	96890	anml:rotifers	4016	3510	229	|	n/a	repeat	anml:insects	28
ptg002912l	31663	27839,229,0,0,0,0,0	3422	|	Teleogryllus occipitalis	470939	anml:insects	2368	2237	250	|	935657	anml:insects	2368	1059	170	|	2809013	prst:algae	607	607	107	|	329046	fung:chytrids	759	759	100	|	n/a	repeat	anml:insects	7
ptg002913l	18693	16314,0,0,0,0,0,0	846	|	Eriocheir sinensis	95602	anml:crustaceans	353	353	71	|	6565	anml:molluscs	338	235	71	|	45954	anml:molluscs	338	337	71	|	370036	anml:insects	390	232	68	|	n/a	repeat	anml:crustaceans	2
ptg002914l	28018	1630,0,0,0,0,0,0	27998	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	27994	25888	1024	|	2954010	prok:a-proteobacteria	27994	22838	1021	|	72781	anml:insects	8864	3721	216	|	104688	anml:insects	8864	1334	204	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002915l	38418	26112,0,4800,0,0,0,0	11779	|	Teleogryllus occipitalis	470939	anml:insects	11427	11059	600	|	197161	anml:insects	11427	6017	373	|	360698	anml:rotifers	5505	5413	307	|	1232801	anml:crustaceans	5501	5162	280	|	n/a	repeat	anml:insects	30
ptg002916l	17310	9298,0,2860,0,0,0,0	7571	|	Teleogryllus occipitalis	470939	anml:insects	7556	7264	500	|	197161	anml:insects	7556	4240	311	|	360698	anml:rotifers	3745	3522	246	|	396692	anml:rotifers	3745	3234	244	|	n/a	repeat	anml:insects	44
ptg002917l	58264	33746,351,5100,0,0,0,0	17428	|	Teleogryllus occipitalis	470939	anml:insects	14701	13813	631	|	197161	anml:insects	14701	7351	389	|	360698	anml:rotifers	6789	6714	318	|	144512	anml:nematodes	5894	5417	276	|	n/a	repeat	anml:insects	25
ptg002918l	42010	28420,26,4360,0,0,0,0	12105	|	Teleogryllus occipitalis	470939	anml:insects	11954	10961	599	|	197161	anml:insects	11954	6357	368	|	1232801	anml:crustaceans	5484	5081	276	|	144512	anml:nematodes	5233	5003	262	|	n/a	repeat	anml:insects	28
ptg002919l	26955	18342,0,2820,0,0,0,0	8699	|	Teleogryllus occipitalis	470939	anml:insects	8227	7523	500	|	197161	anml:insects	8227	4311	312	|	360698	anml:rotifers	3702	3662	248	|	1232801	anml:crustaceans	3688	3123	231	|	n/a	repeat	anml:insects	31
ptg002920l	66254	2658,622,100,0,0,0,0	66249	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	66249	63008	1622	|	2769078	prok:a-proteobacteria	66249	60427	1617	|	1766051	anml:nematodes	22101	14510	321	|	6279	anml:nematodes	22101	7622	220	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002921l	23139	487,360,0,0,0,0,0	23115	|	Wolbachia endosymbiont (group B) of Phalera bucephala	2954043	prok:a-proteobacteria	23115	23114	1068	|	2954021	prok:a-proteobacteria	23115	23114	1068	|	1766051	anml:nematodes	15898	10066	289	|	6279	anml:nematodes	15898	8870	235	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002922l	66688	2607,622,720,0,0,0,0	66678	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	66678	61276	1616	|	2769078	prok:a-proteobacteria	66678	58217	1600	|	1766051	anml:nematodes	24783	15246	335	|	6279	anml:nematodes	24783	7774	228	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002923l	50304	653,360,620,0,0,0,0	50282	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	50281	48833	1411	|	2953972	prok:a-proteobacteria	50281	45410	1403	|	1766051	anml:nematodes	22704	15072	333	|	2795564	anml:insects	17798	9797	309	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002924l	35091	831,622,0,0,0,0,0	35086	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	35086	34878	1280	|	2954010	prok:a-proteobacteria	35086	34673	1274	|	1766051	anml:nematodes	17938	10846	295	|	6279	anml:nematodes	17938	8970	236	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002925l	53073	308,52765,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002926l	329475	284790,4063,0,0,0,0,0	56816	|	Teleogryllus occipitalis	470939	anml:insects	54976	54976	753	|	1266744	fung:ascomycetes	910	910	33	|	8673	anml:reptiles	962	962	32	|	1128667	prok:high GC Gram+	210	210	15	|	n/a	repeat	anml:insects	17
ptg002927l	45241	0,45241,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002928l	23325	0,23325,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002929l	33060	1610,0,0,0,0,0,0	33051	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	33051	29469	1066	|	214474	prok:a-proteobacteria	33051	28567	1046	|	6279	anml:nematodes	9760	7219	187	|	28612	anml:insects	9583	5781	183	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002930l	31793	1695,0,0,0,0,0,0	31740	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	31740	27543	1051	|	2954010	prok:a-proteobacteria	31740	26166	1037	|	28612	anml:insects	9056	5051	171	|	6279	anml:nematodes	7438	5278	166	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002931l	30271	421,0,0,0,0,0,0	30004	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	30004	28380	1125	|	109663	prok:a-proteobacteria	30004	28335	1114	|	28612	anml:insects	9735	5545	176	|	6279	anml:nematodes	8037	3576	152	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002932l	52166	34729,16814,0,0,0,0,0	4362	|	Teleogryllus occipitalis	470939	anml:insects	4362	4362	215	|						|						|						|	n/a	repeat	anml:insects	8
ptg002933l	71558	0,71558,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002934l	343973	0,343973,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002935l	99989	0,99989,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002936l	26275	0,26275,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002937l	34732	0,34732,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002938l	77908	0,77908,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002939l	38768	0,38768,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002940l	368553	0,368553,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002941l	285237	2434,279925,0,0,0,0,0	2362	|	Teleogryllus occipitalis	470939	anml:insects	2362	2362	119	|						|						|						|	n/a	repeat	anml:insects	1
ptg002942l	60298	0,60298,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002943l	26709	2588,24121,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002944l	61983	996,60987,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002945l	98750	1820,96930,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002946l	36825	169,0,0,0,0,0,0	36808	|	Delftia acidovorans	80866	prok:b-proteobacteria	36808	36087	1343	|	180282	prok:b-proteobacteria	36808	34695	1161	|	424902	prok:g-proteobacteria	17934	4600	194	|	1045855	prok:g-proteobacteria	17934	6166	193	|	n/a	contaminant(div)	prok:b-proteobacteria	100
ptg002947l	152491	136509,15415,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002948l	127678	0,127678,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002949l	79368	0,79368,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002950l	206886	0,206886,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002951l	194077	0,194077,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002952l	41091	12859,7336,0,0,0,0,0	20165	|	Teleogryllus occipitalis	470939	anml:insects	20165	20165	413	|						|						|						|	n/a	primary-div	anml:insects	49
ptg002953l	94022	140,104,0,0,0,0,0	94009	|	Delftia acidovorans	80866	prok:b-proteobacteria	94009	93977	2168	|	180282	prok:b-proteobacteria	94009	84784	1947	|	2053930	prok:g-proteobacteria	38791	20036	270	|	129394	prok:g-proteobacteria	38791	21499	268	|	n/a	contaminant(div)	prok:b-proteobacteria	100
ptg002954l	204863	5706,192687,0,0,0,0,0	8740	|	Teleogryllus occipitalis	470939	anml:insects	8337	8337	301	|	29144	anml:fishes	709	709	29	|						|						|	n/a	repeat	anml:insects	4
ptg002955l	61793	0,61793,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002956l	101833	19138,80839,0,0,0,0,0	872	|	Pogona vitticeps	103695	anml:reptiles	872	872	31	|						|						|						|	n/a	repeat	anml:reptiles	1
ptg002957l	183029	95,182934,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002958l	52375	0,52375,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002959l	47137	2111,101,0,0,0,0,0	47124	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	47122	42439	1396	|	214474	prok:a-proteobacteria	47122	41927	1396	|	6279	anml:nematodes	18207	8094	190	|	1766051	anml:nematodes	18207	5123	172	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002960l	30419	1808,101,0,0,0,0,0	30400	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	30400	24317	1044	|	214474	prok:a-proteobacteria	30400	26113	1042	|	1766051	anml:nematodes	9802	6739	216	|	27457	anml:insects	9085	1888	145	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002961l	12990	741,0,0,0,0,0,0	12990	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	12990	11668	568	|	1532454	prok:a-proteobacteria	12990	9631	521	|	949124	virs:prokaryotic viruses	7264	6735	319	|	949126	virs:prokaryotic viruses	7264	3260	310	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002962l	50400	3345,0,180,0,0,0,0	50386	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	50373	35642	1228	|	2953997	prok:a-proteobacteria	50373	37185	1187	|	2795564	anml:insects	22530	13019	413	|	949124	virs:prokaryotic viruses	2967	2967	373	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002963l	24266	1800,0,0,0,0,0,0	24035	|	Wolbachia endosymbiont of Homalodisca vitripennis	1532454	prok:a-proteobacteria	24035	16627	833	|	214474	prok:a-proteobacteria	24035	16200	824	|	2795564	anml:insects	9197	5771	321	|	949124	virs:prokaryotic viruses	4075	4075	317	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002964l	36117	0,36117,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002965l	133571	4984,128587,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002966l	32503	1544,0,0,0,0,0,0	32483	|	Wolbachia endosymbiont of Tribolium confusum	214474	prok:a-proteobacteria	32483	30580	1146	|	368602	prok:a-proteobacteria	32483	28133	1096	|	2795564	anml:insects	8477	2469	227	|	431949	anml:insects	8477	622	150	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002967l	48682	3442,0,0,0,0,0,0	48521	|	Wolbachia endosymbiont of Nilaparvata lugens	357143	prok:a-proteobacteria	48513	37559	1226	|	215173	prok:a-proteobacteria	48513	38069	1211	|	949124	virs:prokaryotic viruses	5517	5517	335	|	2795564	anml:insects	14085	3288	286	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002968l	47966	562,0,1980,0,0,0,0	47941	|	Wolbachia endosymbiont (group B) of Agriphila straminella	2953972	prok:a-proteobacteria	47941	45658	1385	|	2954030	prok:a-proteobacteria	47941	42737	1349	|	949124	virs:prokaryotic viruses	11090	10195	642	|	2795564	anml:insects	17949	7543	543	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002969l	39373	0,39373,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002970l	21997	3050,783,0,0,0,0,0	16909	|	Teleogryllus occipitalis	470939	anml:insects	16909	16909	364	|						|						|						|	n/a	primary-div	anml:insects	77
ptg002971l	33553	0,0,0,0,0,0,0	33535	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	33531	31175	1167	|	2954030	prok:a-proteobacteria	33531	33239	1166	|	2795564	anml:insects	17668	8018	330	|	6287	anml:nematodes	11375	3455	152	|	n/a	contaminant(div)	prok:a-proteobacteria	100
ptg002972l	33069	2129,0,0,0,0,0,0	32825	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	32815	28343	1086	|	2954030	prok:a-proteobacteria	32815	26922	1086	|	2795564	anml:insects	15080	8868	332	|	6287	anml:nematodes	10102	2925	143	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002973l	44102	2383,0,0,0,0,0,0	43876	|	Wolbachia endosymbiont (group B) of Melanostoma mellinum	2954030	prok:a-proteobacteria	43876	37818	1313	|	2953997	prok:a-proteobacteria	43876	38987	1310	|	2795564	anml:insects	19994	11407	384	|	72781	anml:insects	19994	1962	160	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002974l	30259	1881,0,160,0,0,0,0	29798	|	Wolbachia endosymbiont of Spodoptera picta	2769078	prok:a-proteobacteria	29378	28479	1010	|	2748871	prok:a-proteobacteria	29378	26950	987	|	2795564	anml:insects	12965	4673	246	|	72781	anml:insects	12965	2347	172	|	n/a	contaminant(div)	prok:a-proteobacteria	97
ptg002975l	57786	2880,0,0,0,0,0,0	57280	|	Wolbachia endosymbiont (group B) of Ischnura elegans	2954021	prok:a-proteobacteria	57280	53412	1484	|	2954030	prok:a-proteobacteria	57280	48274	1483	|	2795564	anml:insects	23542	13145	389	|	6287	anml:nematodes	17893	4411	170	|	n/a	contaminant(div)	prok:a-proteobacteria	99
ptg002976l	25815	0,25815,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002977l	59622	0,59622,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002978l	43419	0,43419,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002979l	71649	0,71649,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002980l	49418	0,49418,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002981l	58894	0,58894,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002982l	52236	0,52236,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002983l	29956	0,29956,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002984l	49476	0,49476,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002985l	65419	27029,2277,0,0,0,0,0	9936	|	Teleogryllus occipitalis	470939	anml:insects	8507	7858	201	|	7425	anml:insects	8507	1032	78	|	2030	prok:high GC Gram+	796	796	29	|	375941	plnt:green algae	243	243	15	|	n/a	repeat	anml:insects	13
ptg002986l	124059	0,124059,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg002987l	42856	31774,11,3480,0,0,0,0	11568	|	Teleogryllus occipitalis	470939	anml:insects	10733	10055	548	|	197161	anml:insects	10733	5040	341	|	360698	anml:rotifers	4751	4713	264	|	1232801	anml:crustaceans	4320	3858	244	|	n/a	repeat	anml:insects	25
ptg002988l	36841	27065,0,2820,0,0,0,0	9042	|	Teleogryllus occipitalis	470939	anml:insects	8707	7886	500	|	197161	anml:insects	8707	4189	311	|	360698	anml:rotifers	3631	3583	247	|	1232801	anml:crustaceans	3772	3222	231	|	n/a	repeat	anml:insects	24
