##[["GX taxonomy analysis report", 3, 1], {"git-rev": "v0.5.5-9-gfc836c1", "run-date": "Sat Oct 11 22:05:31 2025", "db": {"build-date": "2023-01-24", "seqs": 3025824, "Gbp": 709.264}, "run-info": {"agg-cvg": 0.50219, "asserted-div": "anml:insects", "inferred-primary-divs": ["anml:insects"], "corrected-primary-divs": ["anml:insects"], "genome-hash": "123b9128e3414282"}}]
#seq-id	seq-len	(xp,lc,co,n,mt,pt,pm)-len	cvg-by-all	sep1	tax-name-1	tax-id-1	div-1	cvg-by-div-1	cvg-by-tax-1	score-1	sep2	tax-id-2	div-2	cvg-by-div-2	cvg-by-tax-2	score-2	sep3	tax-id-3	div-3	cvg-by-div-3	cvg-by-tax-3	score-3	sep4	tax-id-4	div-4	cvg-by-div-4	cvg-by-tax-4	score-4	sep5	reserved	result	div	div_pct_cvg
ptg001434l	38318	26039,0,4800,0,0,0,0	11953	|	Teleogryllus occipitalis	470939	anml:insects	11328	10168	597	|	2015173	anml:insects	11328	6182	378	|	360698	anml:rotifers	5409	5341	307	|	46514	anml:echinoderms	5683	5683	289	|	n/a	repeat	anml:insects	30
ptg001435l	103923	75781,1121,8520,0,0,0,0	22917	|	Teleogryllus occipitalis	470939	anml:insects	22175	21262	849	|	197161	anml:insects	22175	12728	518	|	1232801	anml:crustaceans	10527	9852	384	|	144512	anml:nematodes	10753	9724	371	|	n/a	repeat	anml:insects	21
ptg001436l	79057	61851,793,3980,0,0,0,0	14394	|	Teleogryllus occipitalis	470939	anml:insects	13385	12967	639	|	197161	anml:insects	13385	6124	373	|	1232801	anml:crustaceans	6062	5583	292	|	144512	anml:nematodes	5858	5426	283	|	n/a	repeat	anml:insects	17
ptg001437l	34422	24524,0,2280,0,0,0,0	9120	|	Teleogryllus occipitalis	470939	anml:insects	8587	7228	497	|	197161	anml:insects	8587	4465	312	|	360698	anml:rotifers	4246	3717	248	|	96890	anml:rotifers	4246	3724	245	|	n/a	repeat	anml:insects	25
ptg001438l	25688	17092,0,2260,0,0,0,0	7597	|	Teleogryllus occipitalis	470939	anml:insects	7067	6517	494	|	197161	anml:insects	7067	4246	311	|	360698	anml:rotifers	3712	3672	248	|	329046	fung:chytrids	3058	3058	204	|	n/a	repeat	anml:insects	28
ptg001439l	51086	36554,522,4980,0,0,0,0	11851	|	Teleogryllus occipitalis	470939	anml:insects	11018	10126	591	|	431949	anml:insects	11018	6038	360	|	46514	anml:echinoderms	5826	5826	279	|	1232801	anml:crustaceans	5177	5031	259	|	n/a	repeat	anml:insects	22
ptg001440l	27063	13962,681,2420,0,0,0,0	10305	|	Teleogryllus occipitalis	470939	anml:insects	10061	7540	511	|	1437191	anml:insects	10061	6292	321	|	96890	anml:rotifers	3866	3815	252	|	144512	anml:nematodes	3306	3280	210	|	n/a	repeat	anml:insects	37
ptg001441l	102803	64843,1525,7140,0,0,0,0	30284	|	Teleogryllus occipitalis	470939	anml:insects	29672	27773	897	|	197161	anml:insects	29672	12878	522	|	1914213	fung:basidiomycetes	10832	10788	405	|	144512	anml:nematodes	10085	9651	377	|	n/a	repeat	anml:insects	29
ptg001442l	44427	35103,0,3040,0,0,0,0	9300	|	Teleogryllus occipitalis	470939	anml:insects	8614	7328	484	|	197161	anml:insects	8614	4610	308	|	360698	anml:rotifers	3797	3757	242	|	6565	anml:molluscs	4319	4012	227	|	n/a	repeat	anml:insects	19
ptg001443l	47676	34407,26,4120,0,0,0,0	10353	|	Teleogryllus occipitalis	470939	anml:insects	10132	9556	595	|	431949	anml:insects	10132	6239	377	|	1232801	anml:crustaceans	5247	4859	279	|	144512	anml:nematodes	5217	4786	266	|	n/a	repeat	anml:insects	21
ptg001444l	36398	24214,0,4060,0,0,0,0	11784	|	Teleogryllus occipitalis	470939	anml:insects	11366	11107	604	|	197161	anml:insects	11366	6128	372	|	1232801	anml:crustaceans	5278	5031	278	|	144512	anml:nematodes	5502	4884	264	|	n/a	repeat	anml:insects	31
ptg001445l	64192	48264,0,4420,0,0,0,0	13930	|	Teleogryllus occipitalis	470939	anml:insects	13412	12472	641	|	197161	anml:insects	13412	6167	373	|	144512	anml:nematodes	6211	5487	287	|	329046	fung:chytrids	5439	5439	264	|	n/a	repeat	anml:insects	21
ptg001446l	42366	31084,6,3720,0,0,0,0	9899	|	Teleogryllus occipitalis	470939	anml:insects	8996	8315	549	|	197161	anml:insects	8996	5166	340	|	360698	anml:rotifers	4761	4739	267	|	6565	anml:molluscs	5134	4827	256	|	n/a	repeat	anml:insects	21
ptg001447l	38799	25428,649,2920,0,0,0,0	11854	|	Teleogryllus occipitalis	470939	anml:insects	11583	10622	600	|	2015173	anml:insects	11583	5898	378	|	360698	anml:rotifers	5393	5336	305	|	144512	anml:nematodes	5294	4877	264	|	n/a	repeat	anml:insects	30
ptg001448l	58240	29142,463,4580,0,0,0,0	31031	|	Teleogryllus occipitalis	470939	anml:insects	30375	29400	578	|	114398	anml:insects	30375	1820	228	|	9365	anml:mammals	6159	5867	176	|	6565	anml:molluscs	4247	3880	145	|	n/a	primary-div	anml:insects	52
ptg001449l	38325	4531,8968,100,0,0,0,0	17600	|	Teleogryllus occipitalis	470939	anml:insects	15964	15779	365	|	6706	anml:crustaceans	2409	2409	58	|	6526	anml:molluscs	868	868	31	|	328815	anml:birds	201	201	19	|	n/a	primary-div	anml:insects	42
ptg001450l	33286	3518,4962,0,0,0,0,0	13396	|	Teleogryllus occipitalis	470939	anml:insects	13045	13045	380	|	289606	prst:algae	212	212	16	|	9258	anml:mammals	139	139	13	|						|	n/a	primary-div	anml:insects	39
ptg001451l	41198	14843,338,0,0,0,0,0	15196	|	Teleogryllus occipitalis	470939	anml:insects	15118	14897	344	|	7370	anml:insects	15118	994	48	|	38727	plnt:plants	362	362	23	|						|	n/a	primary-div	anml:insects	37
ptg001452l	228596	0,228596,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001453l	80376	41,80335,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001454l	67794	0,67794,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001455l	39820	0,39820,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001456l	86185	0,86185,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001457l	66771	23174,43586,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001458l	67887	1836,66051,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001459l	79878	4936,74942,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001460l	43381	0,93,0,0,0,0,0	41808	|	Gluconobacter frateurii	38308	prok:a-proteobacteria	41779	37283	448	|	257438	prok:a-proteobacteria	41779	34283	436	|	1946922	prok:proteobacteria	3275	2304	80	|	453783	prok:g-proteobacteria	3285	1306	73	|	n/a	contaminant(div)	prok:a-proteobacteria	96
ptg001461l	98414	0,98414,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001462l	140125	116,140009,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001463l	29591	0,29591,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001464l	67279	0,67279,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001465l	58449	0,58449,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001466l	51361	0,51361,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001467l	22952	0,22952,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001468l	40430	0,40430,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001469l	41139	0,41139,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001470l	44136	0,44136,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001471l	40979	0,40979,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001472l	55112	0,55112,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001473l	58219	0,58219,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001474l	84703	0,84703,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001475l	44680	0,44680,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001476l	90380	5179,85201,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001477l	72915	0,72915,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001478l	26943	0,26943,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001479l	73900	0,73900,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001480l	69316	0,69316,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001481l	93361	0,93361,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001482l	48436	0,48436,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001483l	34148	19,34105,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001484l	44886	4755,21116,0,0,0,0,0	2750	|	Haliotis rufescens	6454	anml:molluscs	1081	1081	39	|	6728	anml:crustaceans	1121	1121	36	|	83656	prok:high GC Gram+	550	550	24	|						|	n/a	repeat	anml:molluscs	2
ptg001485l	33042	27816,0,2000,0,0,0,0	3061	|	Teleogryllus occipitalis	470939	anml:insects	2740	2423	324	|	431949	anml:insects	2740	2066	221	|	6687	anml:crustaceans	2164	1933	173	|	46514	anml:echinoderms	1489	1489	170	|	n/a	repeat	anml:insects	8
ptg001486l	68225	53243,548,4240,0,0,0,0	10724	|	Teleogryllus occipitalis	470939	anml:insects	10390	9830	598	|	197161	anml:insects	10390	6150	373	|	1232801	anml:crustaceans	5296	5008	276	|	144512	anml:nematodes	5528	4927	266	|	n/a	repeat	anml:insects	15
ptg001487l	41607	28267,0,4860,0,0,0,0	10389	|	Teleogryllus occipitalis	470939	anml:insects	9797	9300	589	|	197161	anml:insects	9797	5978	356	|	1914213	fung:basidiomycetes	5237	5038	274	|	144512	anml:nematodes	5112	4912	260	|	n/a	repeat	anml:insects	24
ptg001488l	101643	0,101643,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001489l	27791	20453,472,2040,0,0,0,0	5693	|	Teleogryllus occipitalis	470939	anml:insects	5125	4644	367	|	431949	anml:insects	5125	2398	245	|	95602	anml:crustaceans	2609	2524	200	|	46514	anml:echinoderms	2185	2185	191	|	n/a	repeat	anml:insects	18
ptg001490l	27086	23261,522,0,0,0,0,0	3196	|	Teleogryllus occipitalis	470939	anml:insects	2650	2206	171	|	431949	anml:insects	2650	399	75	|	95602	anml:crustaceans	318	318	73	|	6565	anml:molluscs	229	229	68	|	n/a	repeat	anml:insects	10
ptg001491l	31197	28679,0,0,0,0,0,0	684	|	Dreissena polymorpha	45954	anml:molluscs	429	415	77	|	95602	anml:crustaceans	469	469	74	|	6565	anml:molluscs	429	313	69	|	370036	anml:insects	232	232	68	|	n/a	repeat	anml:molluscs	1
ptg001492l	37352	24855,0,3920,0,0,0,0	10565	|	Teleogryllus occipitalis	470939	anml:insects	10141	9785	587	|	197161	anml:insects	10141	6131	359	|	360698	anml:rotifers	5431	5343	302	|	144512	anml:nematodes	5142	4851	265	|	n/a	repeat	anml:insects	27
ptg001493l	37328	23938,522,4660,0,0,0,0	10412	|	Teleogryllus occipitalis	470939	anml:insects	9859	9201	593	|	431949	anml:insects	9859	6093	377	|	360698	anml:rotifers	5334	5275	307	|	46514	anml:echinoderms	5542	5542	288	|	n/a	repeat	anml:insects	26
ptg001494l	36817	29411,522,2220,0,0,0,0	6519	|	Teleogryllus occipitalis	470939	anml:insects	5794	4921	449	|	197161	anml:insects	5794	3754	293	|	360698	anml:rotifers	2960	2938	231	|	144512	anml:nematodes	2885	2551	196	|	n/a	repeat	anml:insects	16
ptg001495l	31998	20051,0,4620,0,0,0,0	9688	|	Teleogryllus occipitalis	470939	anml:insects	9554	9227	594	|	431949	anml:insects	9554	6158	374	|	360698	anml:rotifers	5318	5189	307	|	1232801	anml:crustaceans	5165	4854	277	|	n/a	repeat	anml:insects	30
ptg001496l	37566	6918,30648,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001497l	377281	4776,372505,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001498l	149655	0,149655,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001499l	265848	0,265848,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001500l	34452	26,34419,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001501l	56204	0,56204,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001502l	34472	0,34472,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001503l	55463	0,55463,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001504l	81312	0,81312,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001505l	46082	0,46082,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001506l	40370	0,40370,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001507l	127244	0,127244,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001508l	57770	0,57770,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001509l	39429	237,39192,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001510l	119625	518,119107,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001511l	36894	768,36126,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001512l	24688	19930,0,1900,0,0,0,0	3868	|	Teleogryllus occipitalis	470939	anml:insects	3650	3348	340	|	431949	anml:insects	3650	2182	237	|	95602	anml:crustaceans	1985	1911	189	|	46514	anml:echinoderms	2285	2285	188	|	n/a	repeat	anml:insects	15
ptg001513l	26997	20776,0,2860,0,0,0,0	7451	|	Teleogryllus occipitalis	470939	anml:insects	6988	6548	474	|	197161	anml:insects	6988	3938	308	|	360698	anml:rotifers	3645	3318	245	|	2599771	anml:rotifers	3645	3338	244	|	n/a	repeat	anml:insects	26
ptg001514l	43988	34558,23,3240,0,0,0,0	9543	|	Teleogryllus occipitalis	470939	anml:insects	9114	8471	536	|	13686	anml:insects	9114	4922	359	|	144512	anml:nematodes	4464	4229	257	|	329046	fung:chytrids	3984	3984	242	|	n/a	repeat	anml:insects	21
ptg001515l	138374	0,138374,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001516l	132379	14595,115537,0,0,0,0,0	2679	|	Teleogryllus occipitalis	470939	anml:insects	2679	2679	135	|						|						|						|	n/a	repeat	anml:insects	2
ptg001517l	25015	3750,18526,0,0,0,0,0	3772	|	Teleogryllus occipitalis	470939	anml:insects	3772	3772	155	|						|						|						|	n/a	repeat	anml:insects	15
ptg001518l	24492	24468,0,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001519l	59249	7835,51403,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001520l	58905	0,58905,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001521l	307437	0,307437,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001522l	178640	0,178640,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001523l	163554	0,163554,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001524l	293749	4370,289379,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001525l	143952	0,143952,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001526l	84366	0,84366,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001527l	57519	0,57519,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001528c	143817	0,143817,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001529l	97891	0,97891,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001530l	322425	0,322425,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001531l	100029	0,100029,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001532l	161633	0,161633,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001533l	50360	0,50360,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001534l	89239	0,89239,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001535l	148009	0,148009,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001536l	122296	0,122296,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001537l	93828	0,93828,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001538l	167419	0,167419,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001539l	43984	0,43984,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001540l	63890	0,63890,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001541l	63032	0,63032,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001542l	102221	0,102221,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001543l	31642	0,31642,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001544l	108643	4909,97146,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001545l	35991	0,35991,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001546l	50052	0,50052,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001547l	67143	0,67143,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001548l	92268	0,92268,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001549l	53556	0,53556,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001550l	68041	0,68041,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001551l	35597	2731,32866,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001552l	30743	0,30743,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001553l	32365	49,32316,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001554l	40768	0,40768,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001555l	32011	0,32011,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001556l	51067	0,51067,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001557l	64346	0,64346,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001558l	72042	0,72042,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001559l	46424	0,46424,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001560l	36741	0,36741,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001561l	99542	4258,77679,0,0,0,0,0	9923	|	Teleogryllus occipitalis	470939	anml:insects	9923	9923	181	|						|						|						|	n/a	repeat	anml:insects	10
ptg001562l	48043	0,48043,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001563l	174350	0,174350,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001564l	51465	0,51465,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001565l	37598	0,37598,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001566l	56265	0,56265,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001567l	75194	58865,522,3880,0,0,0,0	11602	|	Teleogryllus occipitalis	470939	anml:insects	10779	10145	592	|	197161	anml:insects	10779	6085	372	|	1232801	anml:crustaceans	5275	5048	280	|	144512	anml:nematodes	5312	4880	265	|	n/a	repeat	anml:insects	14
ptg001568l	24598	22664,0,0,0,0,0,0	802	|	Teleogryllus occipitalis	470939	anml:insects	301	300	83	|	6565	anml:molluscs	546	413	72	|	45954	anml:molluscs	546	372	70	|	370036	anml:insects	301	232	68	|	n/a	repeat	anml:insects	1
ptg001569l	53019	0,53019,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001570l	112605	0,112605,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001571l	36195	0,36195,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001572l	219603	0,219603,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001573l	41339	0,41339,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001574l	147625	0,147625,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001575l	21737	19820,0,0,0,0,0,0	321	|	Teleogryllus occipitalis	470939	anml:insects	301	300	83	|	45954	anml:molluscs	222	221	69	|	6565	anml:molluscs	222	211	69	|	370036	anml:insects	301	232	68	|	n/a	repeat	anml:insects	1
ptg001576l	55374	40680,553,4300,0,0,0,0	12811	|	Teleogryllus occipitalis	470939	anml:insects	12117	11412	600	|	197161	anml:insects	12117	6077	363	|	1232801	anml:crustaceans	5805	5175	276	|	144512	anml:nematodes	5750	4912	266	|	n/a	repeat	anml:insects	22
ptg001577l	101777	0,101777,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001578l	36923	30832,0,2020,0,0,0,0	6050	|	Teleogryllus occipitalis	470939	anml:insects	5424	4916	409	|	197161	anml:insects	5424	3326	287	|	360698	anml:rotifers	2664	2626	225	|	96803	anml:crustaceans	2845	2372	211	|	n/a	repeat	anml:insects	15
ptg001579l	30069	24737,0,1360,0,0,0,0	4713	|	Teleogryllus occipitalis	470939	anml:insects	4061	3756	342	|	431949	anml:insects	4061	2091	215	|	1313167	fung:fungi	2139	2060	151	|	6596	anml:molluscs	1685	1371	141	|	n/a	repeat	anml:insects	14
ptg001580l	32548	28625,522,0,0,0,0,0	3382	|	Teleogryllus occipitalis	470939	anml:insects	2971	2397	181	|	431949	anml:insects	2971	421	79	|	95602	anml:crustaceans	317	317	73	|	45954	anml:molluscs	307	307	70	|	n/a	repeat	anml:insects	9
ptg001581l	52863	36608,486,5500,0,0,0,0	13422	|	Teleogryllus occipitalis	470939	anml:insects	13148	12439	662	|	431949	anml:insects	13148	7448	414	|	360698	anml:rotifers	6331	6268	348	|	1232801	anml:crustaceans	6406	5949	320	|	n/a	repeat	anml:insects	25
ptg001582l	57055	39192,30,6260,0,0,0,0	12884	|	Teleogryllus occipitalis	470939	anml:insects	12305	11740	682	|	197161	anml:insects	12305	8000	415	|	6687	anml:crustaceans	7473	6971	318	|	144512	anml:nematodes	7085	6636	316	|	n/a	repeat	anml:insects	22
ptg001583l	30428	21353,0,2640,0,0,0,0	8430	|	Teleogryllus occipitalis	470939	anml:insects	8170	7574	458	|	431949	anml:insects	8170	3590	285	|	46514	anml:echinoderms	3460	3460	220	|	1914213	fung:basidiomycetes	2877	2853	212	|	n/a	repeat	anml:insects	27
ptg001584l	27196	20194,522,1940,0,0,0,0	4916	|	Teleogryllus occipitalis	470939	anml:insects	4305	3791	345	|	431949	anml:insects	4305	2171	237	|	95602	anml:crustaceans	2372	2287	190	|	46514	anml:echinoderms	2249	2249	189	|	n/a	repeat	anml:insects	16
ptg001585l	41856	29146,0,4340,0,0,0,0	11784	|	Teleogryllus occipitalis	470939	anml:insects	10919	10428	602	|	197161	anml:insects	10919	6108	363	|	1232801	anml:crustaceans	5674	5039	276	|	144512	anml:nematodes	5725	4919	266	|	n/a	repeat	anml:insects	26
ptg001586l	24820	22940,0,0,0,0,0,0	757	|	Teleogryllus occipitalis	470939	anml:insects	301	300	83	|	45954	anml:molluscs	402	390	73	|	95602	anml:crustaceans	578	578	73	|	6565	anml:molluscs	402	251	71	|	n/a	repeat	anml:insects	1
ptg001587l	82273	7190,75083,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001588l	57918	0,57918,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001589l	44373	0,44373,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001590l	72051	0,72051,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001591l	59809	0,59809,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001592l	190919	565,190354,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001593l	40022	0,40022,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001594l	417048	4354,412694,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001595l	60536	0,60536,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001596l	27461	0,27461,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001597l	111027	0,111027,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001598l	63093	0,63093,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001599l	35734	0,35734,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001600l	82731	0,82731,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001601l	38262	0,38262,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001602l	34792	383,34400,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001603l	26683	0,26683,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001604l	151537	567,150970,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001605l	44550	0,44550,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001606l	69029	0,69029,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001607l	48282	0,48282,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001608l	57254	0,57254,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001609l	175033	0,175033,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001610l	82648	0,82648,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001611l	64578	0,64578,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001612l	452559	6054,446505,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001613l	90661	0,90661,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001614l	60261	9727,50534,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001615l	42816	0,42816,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001616l	50622	0,50622,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001617l	95000	746,94242,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001618l	188863	0,188863,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001619l	83210	0,83210,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001620l	119063	0,119063,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001621l	37666	0,37666,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
ptg001622l	124685	0,124685,0,0,0,0,0	0	|							|						|						|						|	n/a	repeat	none	0
